credit_policy,purpose,int_rate,installment,log_annual_inc,dti,fico,days_with_cr_line,revol_bal,revol_util,inq_last_6mths,delinq_2yrs,pub_rec
0,debt_consolidation,0.1671,710.18,11.06663836,20.83,662,3269,11881,50.8,4,0,0
0,educational,0.1197,830,12.1281111,22.72,727,5699.041667,226567,0.7,4,0,0
0,debt_consolidation,0.1071,130.41,10.54534144,3.85,687,810,6283,57.1,0,0,0
0,all_other,0.0863,31.63,11.03650127,18.03,737,4019,80006,54.9,2,1,0
0,debt_consolidation,0.0863,316.28,11.3736634,6.74,737,4140,17794,34.8,4,0,0
0,debt_consolidation,0.1861,437.51,11.60823564,28.21,662,8760,88391,89.9,1,0,0
0,home_improvement,0.1418,68.54,11.00209984,10.08,642,4649.041667,2840,38.4,4,0,0
0,home_improvement,0.1829,755.91,11.24504602,11.15,647,2129.041667,6637,72.9,7,0,0
0,credit_card,0.1734,573.16,10.858999,10.82,647,2399.041667,13967,68.3,8,0,0
0,debt_consolidation,0.145,61.96,10.30895266,2.84,642,1200,1429,84.1,2,0,0
0,debt_consolidation,0.1576,294.33,10.83340541,21.24,647,2070.041667,13565,79.3,1,0,0
0,credit_card,0.1829,685.13,11.79355271,11.68,642,4200.041667,35087,96.7,2,0,0
0,debt_consolidation,0.1355,169.8,11.03488966,4.88,652,6300,3341,19.8,3,1,0
0,debt_consolidation,0.1324,676.2,11.51292546,22.25,697,6456.041667,115602,29.7,5,0,0
0,credit_card,0.1387,54.59,10.30895266,1.92,642,2760.041667,1583,79.1,1,0,0
0,home_improvement,0.1039,649.02,11.51292546,2.94,727,3300,5207,5.2,8,0,0
0,home_improvement,0.0945,128.04,11.02190247,6.31,722,4170.041667,7587,11.8,4,0,0
0,all_other,0.1513,208.38,10.59663473,13.5,652,6318,1184,29.6,5,3,1
0,home_improvement,0.164,153.8,10.53688473,24.71,652,3300,12160,48.6,14,0,0
0,debt_consolidation,0.1387,170.58,10.6454249,6.69,652,1889,6782,78.9,2,0,0
0,home_improvement,0.164,883.88,11.49272276,3.12,662,4590.041667,7005,38.9,9,0,1
0,debt_consolidation,0.1418,188.46,11.15625052,19.46,657,2010.041667,12053,28.5,0,0,0
0,debt_consolidation,0.1545,390.73,11.03495418,14.36,647,2490.041667,7897,28.7,6,1,0
0,major_purchase,0.1261,536.11,11.56741365,19.23,687,5040.041667,111115,40.8,4,1,0
0,credit_card,0.1482,331.95,11.08214255,15.73,652,2730.041667,21712,73.9,12,0,0
0,debt_consolidation,0.1797,364.99,10.7624881,23.53,642,4252.041667,10226,63.9,1,1,0
0,debt_consolidation,0.1355,271.68,11.22524339,4.22,662,4559.041667,1053,40.5,7,3,0
0,debt_consolidation,0.1482,259.33,10.40426284,15.38,652,4319.041667,4474,71,2,1,0
0,debt_consolidation,0.1134,368.48,10.70099475,6.92,687,930.0416667,13215,58.2,0,0,0
0,credit_card,0.1324,172.43,9.740968623,6.99,657,780,5734,59.1,32,0,0
0,credit_card,0.1545,191.88,10.73639668,21.23,647,4140,6397,96.9,0,1,0
0,debt_consolidation,0.1513,416.75,11.19821472,15.73,652,5490,22917,38.6,3,1,0
0,debt_consolidation,0.1545,334.91,11.35040654,21.91,657,3839.041667,10665,94.4,3,0,0
0,debt_consolidation,0.1039,629.55,10.46310334,12.72,727,4529.041667,35403,49.9,0,0,0
0,credit_card,0.1513,124.16,9.975808214,21.04,647,1289.041667,2140,28.6,5,1,0
0,all_other,0.1008,113.07,9.392661929,3,707,930.0416667,447,7.8,1,0,0
0,all_other,0.1261,804.16,12.36307639,16.84,707,7320,220710,54.5,1,1,0
0,all_other,0.1261,201.04,10.65112292,2.22,662,450,689,68.9,0,0,0
0,all_other,0.1261,723.74,11.73606902,16.94,687,4020,167006,53.5,3,0,0
0,debt_consolidation,0.1797,225.86,10.6454249,28.29,662,4188,28432,57.1,3,1,0
0,all_other,0.1103,229.28,10.30895266,14.09,697,780,1819,26,0,0,0
0,all_other,0.1482,276.62,10.37349118,25.99,687,7710,4975,68.2,0,1,0
0,debt_consolidation,0.1576,413.46,10.89673933,18.96,652,5850,15827,82,1,0,0
0,credit_card,0.1861,241.55,11.69524702,25.33,642,9390.041667,37839,54.4,2,0,0
0,credit_card,0.1861,759.27,11.51292546,18.89,652,2460.041667,66900,94,7,0,0
0,debt_consolidation,0.1134,230.3,10.73639668,4.2,682,3241,7931,27.7,8,0,0
0,debt_consolidation,0.1387,153.52,9.893437217,6.06,652,900.0416667,3714,86.4,1,0,0
0,credit_card,0.1324,101.43,10.95080655,3.37,652,750,8035,82.8,0,0,0
0,credit_card,0.1545,111.64,10.81977828,22.92,642,2550,8132,71.3,3,1,0
0,educational,0.1482,276.62,11.40756495,15.95,652,720,4682,72,0,1,0
0,all_other,0.1166,462.74,12.3883942,15.27,697,17639.95833,161129,57,6,0,0
0,debt_consolidation,0.1861,185.95,11.08367983,29.2,652,8759.958333,18545,86.3,1,0,0
0,debt_consolidation,0.1355,50.94,10.30895266,14.2,647,7019.958333,0,0,0,3,0
0,debt_consolidation,0.1261,502.6,10.89673933,19.96,682,2639.958333,11460,101.4,1,0,0
0,debt_consolidation,0.1292,168.28,10.59653473,19.02,667,4469.958333,2594,24.9,5,0,1
0,debt_consolidation,0.1766,107.95,10.71441777,26.77,647,2887,14978,53.1,1,0,0
0,educational,0.145,123.06,10.20359214,21.33,657,2189.958333,20952,63.3,6,0,0
0,all_other,0.1261,33.51,11.08214255,0.85,657,540,1496,71.2,1,0,0
0,educational,0.08,15.67,8.101677747,0,747,570,0,0,0,0,0
0,debt_consolidation,0.1103,425.79,11.00209984,13.18,712,1620,9664,63.2,4,0,0
0,all_other,0.1324,20.29,10.1266311,28.61,752,7140,45623,36.8,2,0,0
0,credit_card,0.1513,138.05,10.27505111,24.08,662,3990,5729,100.5,0,0,0
0,credit_card,0.1576,192.72,10.69194491,29.95,692,2790,26313,58.5,9,0,2
0,debt_consolidation,0.1482,248.96,10.89673933,9.67,647,4170,6572,80.1,1,1,0
0,debt_consolidation,0.145,378.64,10.77895629,25.65,702,3810,13055,43.5,1,1,0
0,debt_consolidation,0.1261,335.07,10.47107151,20.1,687,990,3590,65.3,6,0,0
0,debt_consolidation,0.1324,101.43,10.59021417,13.92,657,3600,2131,96.9,0,0,0
0,all_other,0.1861,688.17,12.32385568,16.47,642,5985.958333,64744,72,4,1,0
0,all_other,0.1166,82.64,10.39513036,20.33,687,2370,15,0.4,6,0,0
0,credit_card,0.1418,68.54,11.28978191,14.85,647,5219.958333,21180,77.9,1,0,0
0,all_other,0.1418,856.63,12.4292162,19.09,692,10259.95833,214559,63.5,1,0,0
0,debt_consolidation,0.1482,297.37,10.65960953,4.54,647,3090,4181,97.2,2,0,0
0,debt_consolidation,0.1545,293.05,11.35040654,15.71,642,4200,14578,99.2,3,2,0
0,debt_consolidation,0.1355,485.63,10.33136626,12.91,667,4079.958333,10442,52.2,15,0,0
0,debt_consolidation,0.1608,490.12,10.6454249,18.94,652,4139.958333,17059,82.4,1,0,0
0,debt_consolidation,0.1197,132.8,10.59663473,3.39,677,630,4152,62.9,2,0,0
0,all_other,0.1103,49.13,10.42228135,13.5,682,1980,0,0,4,0,0
0,debt_consolidation,0.1482,207.47,10.6454249,13.34,647,2639.958333,23544,94.9,3,0,0
0,debt_consolidation,0.1324,304.29,11.12714533,18.51,672,3329.958333,7920,76.9,10,0,0
0,debt_consolidation,0.145,172.11,11.4019939,16.57,647,5129.958333,21251,80.8,0,0,0
0,all_other,0.145,70.57,9.210340372,13.8,642,900,3646,91.1,2,0,0
0,all_other,0.1229,667.06,11.26446411,2.38,692,1650,4361,42.3,5,1,0
0,debt_consolidation,0.1608,281.58,11.43496392,21.91,647,4950,13446,94,3,0,1
0,all_other,0.145,258.16,10.77895629,19.63,657,4379.958333,45076,56.8,6,0,0
0,credit_card,0.1292,185.11,10.1266311,19.87,667,570,6156,50.5,0,0,0
0,all_other,0.1734,375.24,11.00209984,29.3,677,7920,2737,9.6,6,0,0
0,home_improvement,0.1355,271.68,10.36722157,21.28,672,1081,7184,66.5,3,0,0
0,debt_consolidation,0.1418,445.45,10.49127422,18.93,667,1298,17784,52,5,0,0
0,debt_consolidation,0.1608,246.38,11.05089001,22.74,647,5519.958333,13910,77.7,0,1,0
0,debt_consolidation,0.1861,214.2,10.77895629,27.33,642,1718,5660,75.8,3,0,0
0,debt_consolidation,0.1418,171.33,10.66895539,10.38,647,4409.958333,9168,89,1,0,0
0,educational,0.1134,157.92,10.23995979,5.14,677,816.9583333,40,3.3,1,0,0
0,debt_consolidation,0.1324,38.04,10.52406404,16.81,652,3900,1097,58.1,6,0,1
0,all_other,0.1324,497.01,10.08580911,2.7,672,1800,923,21.5,7,0,0
0,all_other,0.1166,330.53,11.40756495,19.93,717,5355,35140,43.3,8,0,0
0,major_purchase,0.1229,266.83,11.31007462,14.2,677,5609.958333,1921,23.7,9,0,1
0,major_purchase,0.1229,770.46,10.858999,17.03,707,2579.958333,15455,22.4,11,0,0
0,credit_card,0.1103,180.15,11.15625052,15.51,692,6629.958333,8333,57.5,5,0,1
0,credit_card,0.1482,121.03,10.66895539,20.76,657,3600,9366,85.1,0,0,0
0,debt_consolidation,0.145,413.06,10.77895629,3.8,657,3389.958333,4554,44.6,0,0,0
0,debt_consolidation,0.1545,397.71,10.46310334,13.89,647,2501,15168,35.3,3,0,0
0,all_other,0.1355,203.76,11.51292546,9.28,662,7110,33351,99,4,2,0
0,debt_consolidation,0.0976,192.93,10.4968144,17.87,717,4859.958333,12736,59.2,4,0,0
0,all_other,0.0945,96.03,9.210340372,3.6,707,510,814,10.7,1,0,0
0,debt_consolidation,0.1671,371.96,10.66895539,22.55,642,1380,11967,84.9,2,0,0
0,debt_consolidation,0.1513,277.84,11.49272276,6.73,642,3419.958333,23522,60.2,0,0,0
0,credit_card,0.1482,207.47,10.77895629,22.13,657,8099.958333,22512,57.9,6,0,0
0,debt_consolidation,0.1545,348.87,11.01501607,15.1,642,2669.958333,4344,54.3,3,0,0
0,major_purchase,0.1324,338.1,11.09741002,9.13,672,2821,6673,40.9,4,1,0
0,all_other,0.1197,664,11.40769827,18.96,707,2549.958333,17212,39.7,7,0,0
0,major_purchase,0.1324,148.77,10.52406404,18.04,662,3900,1085,57.5,6,0,1
0,all_other,0.1482,82.99,10.27505111,28.06,702,3389.958333,4253,16.3,5,0,0
0,credit_card,0.145,247.84,10.35421279,17.78,652,3630,8382,64.5,1,2,0
0,debt_consolidation,0.1576,437.99,11.48246626,11.84,652,4079.958333,21861,88.1,2,0,0
0,debt_consolidation,0.1071,489.03,11.50287513,8.65,712,8220,114516,37.1,7,1,0
0,credit_card,0.1229,200.12,11.2515607,17.69,672,10530,57578,76.9,5,0,0
0,credit_card,0.1387,272.92,11.28978191,11.1,657,8069.958333,9034,64.5,0,0,0
0,debt_consolidation,0.1292,84.14,10.71441777,22.32,672,6390,4744,32.1,9,0,0
0,all_other,0.1545,348.87,11.98292909,25.72,682,3749.958333,205347,90.3,4,0,0
0,all_other,0.1355,169.8,10.40426284,16.62,657,1632,7966,106.2,0,0,0
0,credit_card,0.1513,85.09,10.08580911,28.15,697,1499.958333,4708,72.4,2,0,0
0,debt_consolidation,0.1576,280.31,10.77895629,25.4,677,1980,6814,34.9,8,0,0
0,debt_consolidation,0.1387,341.15,10.75577295,19.73,662,11940,61882,60.6,0,0,0
0,all_other,0.1197,116.2,9.975994243,26.84,772,12990,1511,11.4,2,0,0
0,credit_card,0.1418,68.54,10.49127422,17.17,647,719.9583333,5065,84.4,3,0,0
0,credit_card,0.1418,342.66,11.41861479,12.99,657,3065.958333,7053,44.1,0,2,0
0,debt_consolidation,0.1734,89.56,10.59663473,25.77,652,5609.958333,28446,64.1,10,3,0
0,all_other,0.1355,407.52,10.59663473,3.9,662,3270,6560,37.9,10,0,0
0,debt_consolidation,0.1861,535.95,11.007419,24.29,657,3180,28890,72,1,0,0
0,credit_card,0.1134,315.84,11.6351431,18.54,707,9899.958333,45303,46,6,0,0
0,debt_consolidation,0.1197,249,11.1844214,5.7,682,9119.958333,10832,32,5,0,0
0,major_purchase,0.1103,163.77,10.54534144,0.47,682,449.9583333,4254,33.2,5,0,0
0,debt_consolidation,0.1418,342.66,10.4744671,7.63,657,4320,5957,82.7,0,0,1
0,debt_consolidation,0.1482,414.93,10.54534144,9.76,652,2609.958333,5628,54.6,0,0,0
0,debt_consolidation,0.1292,176.7,9.903487553,13.38,667,900,3987,97.2,1,0,0
0,debt_consolidation,0.1766,807.8,12.04355372,26.97,682,9599.958333,119451,95,0,0,0
0,debt_consolidation,0.145,688.42,11.32659589,25.4,717,6569.958333,26938,75.9,0,0,0
0,debt_consolidation,0.1734,573.16,10.71708089,16.44,652,1859.958333,12700,92,3,0,0
0,debt_consolidation,0.145,344.21,10.49127422,6.13,657,13740,9060,78.1,1,0,0
0,credit_card,0.1703,373.62,10.73639668,23.22,652,3005.958333,19508,68,1,0,0
0,debt_consolidation,0.1797,361.38,11.28978191,29.72,672,8489.958333,25879,77.2,2,3,0
0,all_other,0.0863,284.66,11.05089001,0.29,737,360,76,7.6,1,0,0
0,debt_consolidation,0.1829,411.99,11.46163217,20.48,652,7207,10705,44.6,7,1,1
0,credit_card,0.1734,182.7,10.69618591,26.78,657,1980,12061,89.3,8,0,0
0,all_other,0.0945,179.26,11.77528973,3.06,722,4560,1743,19.4,8,0,0
0,educational,0.1418,123.36,10.55581274,19.81,652,5219.958333,1682,46.7,7,2,0
0,credit_card,0.1482,345.78,11.51292546,9.73,647,4799.958333,19717,95.7,1,0,1
0,debt_consolidation,0.1197,166,10.30895266,20.76,687,4079.958333,14536,68.9,4,0,0
0,credit_card,0.1418,227.87,10.91508846,23.04,687,4079.958333,17568,66,4,0,0
0,debt_consolidation,0.1387,85.29,10.1266311,4.18,647,509.9583333,2634,38.2,4,0,0
0,credit_card,0.1797,503.22,11.09741002,24.71,657,6870,28570,93.7,7,0,0
0,all_other,0.1766,116.95,10.69194491,26.84,647,16260,31416,97.6,4,1,0
0,educational,0.1261,83.77,10.05057046,3.78,677,660,1548,70.4,3,0,0
0,credit_card,0.1734,644.8,11.05089001,25.68,677,5579.958333,6461,64.6,2,1,0
0,all_other,0.1355,183.39,10.3609124,3.11,657,5879.958333,4383,54.8,5,0,0
0,credit_card,0.1482,414.93,11.23434848,10.24,652,1889.958333,19512,38.3,1,1,0
0,all_other,0.164,353.55,12.3883942,12.37,652,5850.958333,188,37.6,1,5,0
0,debt_consolidation,0.1071,163.01,11.28978191,12.08,702,6090,14434,56.4,9,0,1
0,all_other,0.1766,21.59,10.0785327,26.89,642,720,495,99,2,0,0
0,credit_card,0.1608,211.18,11.98292909,28.34,682,3749.958333,205347,90.3,4,0,0
0,all_other,0.1166,247.9,11.1844214,21.22,702,3689.958333,87698,33.6,1,0,0
0,credit_card,0.145,309.79,10.81977828,27.84,692,3450,39486,86.4,1,0,0
0,debt_consolidation,0.1734,644.8,11.40756495,25.59,687,4680,61915,86.2,1,0,0
0,all_other,0.0945,224.07,11.51292546,7.6,717,4560,32145,83.1,8,0,0
0,debt_consolidation,0.1197,196.71,11.38509209,20.84,687,5189.958333,44040,83.3,17,0,1
0,all_other,0.1355,45,11.09741002,11.65,647,4620,11518,94.3,0,0,0
0,debt_consolidation,0.164,530.33,11.40756495,18.12,657,6390,13605,70.9,2,1,0
0,all_other,0.1103,163.77,11.6351431,5,682,9899.958333,30461,37,4,0,0
0,all_other,0.1861,291.68,12.30138283,6.87,647,4049.958333,378,5,0,11,1
0,all_other,0.0832,15.75,11.51292546,14.02,747,1020,56,5.6,1,0,0
0,all_other,0.1482,242.05,10.6454249,11.14,642,1260,14902,80.1,1,0,0
0,debt_consolidation,0.1418,143.92,10.40426284,9.2,647,4799.958333,5509,96.6,1,1,1
0,debt_consolidation,0.1734,279.42,10.858999,28.36,672,4469.958333,17905,92.3,1,0,1
0,credit_card,0.1829,181.5,11.00209984,27.14,642,2370,37962,85.1,1,0,0
0,debt_consolidation,0.1071,97.81,10.20359214,18.89,697,3812,0,81.3,0,0,0
0,debt_consolidation,0.1008,164.76,9.61580548,11.12,707,6209.958333,9115,37.8,11,0,0
0,all_other,0.1261,308.26,11.46194791,27.4,747,6959.958333,66423,40.5,7,0,0
0,credit_card,0.1418,136.21,10.08580911,29.7,727,5640,9862,16.4,0,1,0
0,debt_consolidation,0.1545,453.52,10.59663473,14.52,657,3810,8545,82.2,3,0,0
0,debt_consolidation,0.1292,30.29,9.454070557,25.11,717,3180,3584,50.6,0,0,0
0,credit_card,0.1829,399.28,11.60823564,11.09,657,2130,40915,2.4,1,0,0
0,all_other,0.0976,289.4,11.08723724,17.12,727,4560,44248,22.8,4,0,0
0,all_other,0.1355,203.76,10.54534144,25.93,707,6915,39481,92.9,0,0,0
0,debt_consolidation,0.1261,134.03,10.59663473,20.07,677,4409.958333,15721,85.4,4,0,0
0,all_other,0.1482,193.64,11.19821472,20.6,657,3329.958333,2166,83.3,2,0,0
0,credit_card,0.1324,216.39,10.51867319,25.07,717,4590,13913,43,0,0,0
0,debt_consolidation,0.1482,167.7,10.91828336,10.4,647,3600,6171,67.1,1,3,1
0,debt_consolidation,0.145,314.1,10.89951325,17.24,657,2699.958333,10643,71.9,1,0,0
0,all_other,0.1482,259.33,11.15625052,25.68,692,6959.958333,64723,69.9,0,0,0
0,all_other,0.1418,270.7,10.77895629,15.1,657,4710,5192,78.7,0,1,0
0,debt_consolidation,0.1387,163.75,10.73639668,22.72,662,2010,0,71.7,6,0,0
0,credit_card,0.1292,201.94,10.57131693,25.48,732,3611,13047,43.5,0,0,0
0,debt_consolidation,0.145,165.23,11.05089001,11.39,642,4019.958333,11823,54.2,2,0,0
0,educational,0.1355,190.18,10.57131693,6.77,657,725,4885,57.5,0,0,0
0,debt_consolidation,0.1292,100.97,10.54534144,19.52,672,4529.958333,8443,33.2,4,1,0
0,credit_card,0.1576,148.04,10.81977828,21.5,652,5519.958333,17817,55.5,1,0,0
0,credit_card,0.1071,58.69,11.71993963,11.55,682,4950,15853,63.4,6,0,0
0,debt_consolidation,0.1229,106.73,10.91508846,9.1,667,3480,1062,59,12,0,0
0,home_improvement,0.1766,163.72,10.81977828,24.46,647,5790,16723,70.6,0,0,0
0,debt_consolidation,0.1734,179.12,10.46310334,26.78,652,4230,5101,92.7,5,1,1
0,debt_consolidation,0.1134,119.27,10.77895629,13,687,5519.958333,82141,91.8,3,0,0
0,debt_consolidation,0.1355,119.71,10.55841352,10.91,657,5040,3513,92.4,1,0,0
0,debt_consolidation,0.145,123.06,11.40756495,9.37,647,2850,20827,74.4,1,0,0
0,debt_consolidation,0.1576,324.11,10.57131693,22.58,652,4889.958333,29629,75.8,3,0,0
0,all_other,0.1513,266.55,11.8493977,18.08,647,2760,12578,76.7,0,0,0
0,home_improvement,0.1861,227.87,11.00209984,26.08,642,5790,57415,83.1,1,0,0
0,all_other,0.1261,73.72,10.59663473,10.53,667,3570,4832,25,5,1,0
0,debt_consolidation,0.1482,74.35,10.46310334,13.68,642,3900,4207,79.4,4,0,0
0,all_other,0.1482,79.53,11.22524339,16.05,652,3029.958333,894,89.4,1,0,0
0,debt_consolidation,0.1482,151.28,11.43154186,26.24,697,3449.958333,150334,87.7,0,0,0
0,debt_consolidation,0.145,75.73,10.8365174,7.27,647,4409.958333,6417,71.3,0,0,0
0,home_improvement,0.1482,172.89,10.858999,14.17,642,7439.958333,5355,43.5,1,2,0
0,debt_consolidation,0.1734,143.29,10.30895266,28.56,667,2669.958333,14951,82.1,5,1,0
0,debt_consolidation,0.1418,207.31,10.59663473,26.88,702,3096,12531,71.6,0,0,0
0,debt_consolidation,0.1103,196.52,10.59663473,13.44,692,3480,19372,73.9,4,0,0
0,debt_consolidation,0.1576,218.12,10.79939189,27.41,677,5189.958333,20582,96.2,0,0,0
0,all_other,0.1134,190.82,10.71441777,22.45,712,5129.958333,18933,60.3,9,0,0
0,debt_consolidation,0.1766,179.92,11.91839057,27.86,652,5999.958333,110498,99.7,7,0,0
0,debt_consolidation,0.1355,135.84,10.79957558,18.74,667,3540,16195,88.5,4,1,0
0,all_other,0.1513,41.68,10.59663473,24.81,657,3870,7809,85.8,5,1,1
0,debt_consolidation,0.1387,204.69,11.22524339,25.84,702,3248,30509,69.2,0,0,0
0,credit_card,0.1387,104.05,11.22524339,10.14,647,7260,17142,54.6,2,0,0
0,credit_card,0.1103,58.96,11.26076496,18.24,687,10379.95833,80490,55.2,1,0,0
0,debt_consolidation,0.1482,207.47,11.15625052,12.65,642,7890,4208,89.5,1,0,2
0,credit_card,0.1418,102.8,10.40426284,22.79,657,1650,7958,106.1,0,0,0
0,all_other,0.1324,104.81,10.71441777,12,657,8940,2829,108.8,0,0,0
0,credit_card,0.1324,108.2,11.253301,19.96,662,3210,14188,71.3,5,0,0
0,debt_consolidation,0.1292,60.58,10.55581274,8.34,657,1620.958333,442,12.6,3,0,0
0,debt_consolidation,0.1475,103.63,10.49127422,15.87,642,2127,2779,86.8,1,1,0
0,debt_consolidation,0.0945,115.24,11.40756495,10.43,717,7260,13544,48.9,4,0,1
0,home_improvement,0.1229,116.74,11.03488966,26.74,737,5430,9366,40.7,6,0,0
0,home_improvement,0.1071,202.13,11.1526727,10.63,697,3900,5031,59.2,4,0,0
0,debt_consolidation,0.1482,242.05,11.39075783,16.3,647,3180,9600,72.7,4,0,0
0,all_other,0.1166,90.9,10.46310334,10.15,677,899.9583333,2315,77.2,1,0,0
0,all_other,0.1387,170.58,11.22524339,16.16,652,3029.958333,894,89.4,1,0,0
0,credit_card,0.1261,83.77,10.95080655,24.17,702,8459.958333,30734,83.6,4,0,1
0,debt_consolidation,0.145,258.16,11.26446411,18.37,657,2190,18158,55.8,1,0,0
0,home_improvement,0.1387,255.86,11.04764666,24.59,687,3089.958333,29828,83.6,7,0,0
0,debt_consolidation,0.1703,107.01,11.40756495,28.3,667,7709.958333,42876,79.1,5,0,0
0,debt_consolidation,0.1861,185.04,11.22524339,28.66,652,6150,24671,72.3,3,0,0
0,major_purchase,0.08,125.35,10.30895266,12.2,752,539.9583333,70,2.9,0,0,0
0,all_other,0.145,68.85,11.12726298,24.16,662,5370,10498,100,1,0,0
0,all_other,0.1134,210.56,10.6454249,5.6,682,1199.958333,4713,61.2,6,0,0
0,debt_consolidation,0.1513,260.47,10.98536052,17.59,647,3480,8135,79,3,0,0
0,all_other,0.1482,138.31,10.12647109,3.55,642,509.9583333,2387,88.4,3,0,0
0,debt_consolidation,0.145,175.55,10.71441777,26.4,697,3840,5132,41.4,2,0,0
0,debt_consolidation,0.1324,57.48,10.17381999,11.72,652,2520,6962,31.2,2,1,0
0,credit_card,0.1355,163.01,10.50232405,4.65,652,2040,4684,80.8,1,1,0
0,major_purchase,0.1261,46.91,9.740968623,20.4,672,990,3368,42.1,6,0,0
0,all_other,0.1134,230.3,11.41751528,11.93,677,3029.958333,12965,96.8,4,0,0
0,all_other,0.1418,102.8,10.71441777,6.69,652,4260,12862,66.6,1,0,0
0,all_other,0.1134,210.56,10.91501573,2.71,682,720,5815,49.3,1,0,0
0,home_improvement,0.0976,188.91,10.59663473,17.43,727,4559.958333,33,0.1,4,0,1
0,major_purchase,0.08,94.01,9.546812609,1.29,737,390,100,1,2,0,0
0,debt_consolidation,0.1324,84.53,9.952277717,3.94,662,720,3402,64.2,1,0,0
0,credit_card,0.145,165.23,11.39075783,19.75,647,3210,9976,75.6,3,0,0
0,all_other,0.164,265.17,11.28978191,28.35,682,3300,61422,85.1,0,0,0
0,all_other,0.1861,244.28,11.8313792,28.26,642,3809.958333,205016,88.3,3,0,0
0,debt_consolidation,0.1482,62.24,11.00209984,21.86,647,2790,47253,89.2,3,0,0
0,debt_consolidation,0.1166,247.9,11.22524339,20.67,707,4230,75661,58.6,2,0,0
0,educational,0.1355,135.84,10.71441777,17.63,657,1050,12514,53,1,0,0
0,home_improvement,0.0832,62.97,10.6454249,0.29,727,570,305,8,2,0,0
0,debt_consolidation,0.1166,247.9,11.05089001,17.5,682,3540,2535,19.1,6,0,0
0,major_purchase,0.1229,33.36,9.740968623,1.62,662,539.9583333,984,98.4,1,0,0
0,all_other,0.1134,33.73,9.392661929,20.4,697,990,440,11.9,3,0,0
0,debt_consolidation,0.1292,252.42,10.818177,18.87,672,4559.958333,5559,54.5,5,2,0
0,debt_consolidation,0.1545,69.78,10.79957558,17.85,642,4590,1690,4.3,1,2,0
0,educational,0.1229,250.15,11.56171563,21.34,687,4230,20947,51.8,7,0,0
0,all_other,0.1482,259.33,11.17043516,24.73,672,5880,34872,75.7,4,0,0
0,all_other,0.1387,255.86,12.01370075,20.95,672,6389.958333,14289,34.3,5,1,0
0,all_other,0.0863,126.52,9.903487553,0.9,732,570,37,1.5,3,0,0
0,credit_card,0.1387,75.06,10.59663473,10.35,642,1589.958333,11606,77.9,1,0,0
0,all_other,0.1292,64.79,10.34174248,21.65,667,1050,11806,42.9,8,0,0
0,debt_consolidation,0.1292,252.42,12.07254125,14.78,667,7530,84355,95.9,4,0,0
0,debt_consolidation,0.0945,160.05,10.59663473,10.53,722,3240,17755,30.7,4,0,0
0,all_other,0.1103,98.26,10.59663473,3.09,677,1291.958333,3127,104.2,0,0,0
0,all_other,0.1418,164.48,10.46321762,2.37,647,3630,2161,61.7,2,0,0
0,all_other,0.0832,220.39,10.1266311,2.21,732,2031.958333,1568,9.1,4,0,0
0,all_other,0.1387,238.81,10.30895266,10.8,657,2324.958333,5710,48.8,0,1,0
0,all_other,0.1039,243.38,12.08953883,15.69,712,4410,161337,62.9,3,0,0
0,debt_consolidation,0.164,265.17,11.22021745,24.01,657,1589.958333,8772,52.5,4,0,0
0,all_other,0.0832,157.43,10.81977828,0.6,737,609,973,8.3,0,0,0
0,all_other,0.0945,240.08,11.69524702,19.46,752,10769.95833,190486,80.8,1,0,0
0,credit_card,0.1261,234.55,11.1844214,25.78,742,12218.95833,52964,71.1,3,0,0
0,home_improvement,0.0945,143.25,11.06657586,9.17,722,5790,4764,58.1,8,0,0
0,debt_consolidation,0.1355,203.76,11.48242502,12.15,657,3241,8918,70.2,3,0,0
0,all_other,0.1387,119.41,11.26446411,8.86,647,2910,5376,71.7,8,1,0
0,debt_consolidation,0.1355,135.84,10.858999,10.99,652,6990,11587,54,3,0,1
0,credit_card,0.145,258.16,10.96819829,16.04,652,3514,939,11.7,1,0,1
0,all_other,0.1861,58.34,11.72964845,28.29,642,6359.958333,73943,98.1,0,0,0
0,debt_consolidation,0.1134,246.75,11.81303006,21.32,712,12450,76428,68.8,14,0,1
0,credit_card,0.1387,218.34,10.6454249,17.37,657,1710,8312,85.7,0,1,0
0,credit_card,0.1355,220.74,11.3083583,10.95,657,4620,4037,21.1,0,0,0
0,all_other,0.1324,60.86,10.34817337,10.85,652,1169.958333,162,54,1,0,0
0,all_other,0.1229,160.1,10.91508846,14.64,667,4229.958333,20749,89.1,6,1,0
0,all_other,0.0832,56.68,10.73639668,0.65,732,809.9583333,309,9.1,1,0,0
0,major_purchase,0.0976,128.62,10.75248397,7.29,707,990,0,19.3,0,0,0
0,debt_consolidation,0.145,189.32,10.59663473,4.89,642,4680,4030,62,0,0,0
0,credit_card,0.1039,48.68,8.9226583,4.96,687,600,1954,43.4,1,0,0
0,all_other,0.1703,124.84,11.15625052,25.51,662,5189.958333,7461,90.5,8,0,0
0,debt_consolidation,0.1008,242.29,11.56171563,13.37,712,5279.958333,5495,13.1,6,0,0
0,all_other,0.1229,40.03,10.23995979,7.64,662,1020,2391,99.6,0,0,0
0,debt_consolidation,0.1222,208.25,10.6454249,9.71,682,3599.958333,29116,78.1,5,0,0
0,debt_consolidation,0.06,184.28,10.35964577,7.49,647,2369.958333,7884,63.1,1,0,0
